theoretical,observed
-0.8352135673613423,-0.9395616327472466
-0.834868184369436,-0.9394995106630117
-0.8345229009397589,-0.9379018432001284
-0.8341777169737853,-0.9376794525107331
-0.8338326323731222,-0.9370744376266948
-0.8334876470395087,-0.9360106543269237
-0.8331427608748165,-0.9338820707642688
-0.8327979737810487,-0.9338745545272975
-0.8324532856603393,-0.9333534138668074
-0.8321086964149553,-0.9330364481291826
-0.8317642059472924,-0.9330126994599032
-0.8314198141598792,-0.9328389470648959
-0.8310755209553735,-0.9325651269811857
-0.830731326236564,-0.93255479074743
-0.8303872299063696,-0.9314950531745801
-0.8300432318678386,-0.9313109337127778
-0.829699332024149,-0.9293657196608385
-0.8293555302786083,-0.9290204715465611
-0.8290118265346527,-0.9290155610736126
-0.8286682206958478,-0.9287729951191694
-0.8283247126658876,-0.9282359114467337
-0.827981302348594,-0.9282225973338344
-0.8276379896479182,-0.9278385168732938
-0.8272947744679378,-0.9261486371362866
-0.8269516567128594,-0.9258526012739803
-0.8266086362870161,-0.9253312469193765
-0.8262657130948684,-0.9252076724539374
-0.8259228870410047,-0.9238327691170194
-0.8255801580301382,-0.9232264881477176
-0.8252375259671108,-0.9213325615428191
-0.8248949907568885,-0.9203393189670455
-0.824552552304565,-0.9200375626669511
-0.8242102105153593,-0.9186882822575022
-0.8238679652946153,-0.9180382605841081
-0.8235258165478029,-0.9178416645095311
-0.8231837641805172,-0.9173180822347001
-0.8228418080984772,-0.9170515824971899
-0.8224999482075278,-0.9169546737189004
-0.8221581844136374,-0.9164058117098699
-0.8218165166228986,-0.9148866800060108
-0.8214749447415289,-0.9147835455558454
-0.8211334686758681,-0.9145456787973251
-0.8207920883323805,-0.9141973857252137
-0.8204508036176532,-0.9137168348065385
-0.8201096144383963,-0.9136025309760514
-0.8197685207014432,-0.9125795142545138
-0.8194275223137494,-0.912461513761238
-0.8190866191823926,-0.9119374257675468
-0.8187458112145735,-0.9117387389602158
-0.8184050983176133,-0.9113618301302007
-0.8180644803989564,-0.9102988285099338
-0.8177239573661675,-0.9102885500909771
-0.8173835291269328,-0.9097357811718499
-0.8170431955890606,-0.9093135177735738
-0.8167029566604778,-0.908095176536852
-0.816362812249234,-0.9079309216797787
-0.816022762263498,-0.9077681031043427
-0.8156828066115588,-0.9070080583032537
-0.8153429452018259,-0.9059678517461948
-0.8150031779428281,-0.9052303829999692
-0.8146635047432129,-0.9038290489232855
-0.8143239255117489,-0.9036069274673371
-0.8139844401573217,-0.9029240423735051
-0.8136450485889374,-0.9004557889249549
-0.8133057507157195,-0.8991475404464697
-0.8129665464469102,-0.8986164627834512
-0.8126274356918707,-0.8983396192022183
-0.8122884183600787,-0.8974201682914531
-0.8119494943611308,-0.8973774273863429
-0.8116106636047408,-0.8957572084084109
-0.8112719260007393,-0.8953214641640731
-0.8109332814590747,-0.8952037906758266
-0.8105947298898123,-0.8949026864177502
-0.8102562712031331,-0.8942013062724278
-0.8099179053093362,-0.8941753090849733
-0.8095796321188351,-0.8940569792934172
-0.8092414515421605,-0.8933184713702514
-0.8089033634899588,-0.8932488301585852
-0.8085653678729917,-0.8921643790083106
-0.8082274646021369,-0.892088671752521
-0.8078896535883862,-0.8918617613474611
-0.8075519347428476,-0.8917863944925272
-0.8072143079767432,-0.8910478595852769
-0.8068767732014096,-0.8903606694537358
-0.8065393303282985,-0.8902224745586965
-0.8062019792689749,-0.8897067379089527
-0.8058647199351182,-0.8893861539971424
-0.8055275522385218,-0.8891019243406446
-0.8051904760910915,-0.8890295982280876
-0.8048534914048481,-0.8885922949837182
-0.8045165980919243,-0.8875670434197834
-0.804179796064566,-0.8875308139502154
-0.8038430852351325,-0.8868641210838552
-0.8035064655160944,-0.8862675730507341
-0.8031699368200359,-0.8859291428396535
-0.8028334990596523,-0.8857574731338854
-0.8024971521477513,-0.8853789412657542
-0.8021608959972527,-0.8846240088966282
-0.8018247305211869,-0.8841191839014609
-0.8014886556326961,-0.8839332445879154
-0.8011526712450343,-0.8836410661951799
-0.8008167772715648,-0.8830506350013014
-0.8004809736257631,-0.8824645258074889
-0.8001452602212149,-0.8822175140648091
-0.7998096369716153,-0.8821811374429729
-0.7994741037907712,-0.8819182669860063
-0.7991386605925975,-0.8817364191800919
-0.7988033072911206,-0.8801812073844618
-0.798468043800475,-0.880134308220505
-0.7981328700349056,-0.8799373376354351
-0.7977977859087659,-0.8798410795749463
-0.7974627913365188,-0.8797227381684033
-0.797127886232735,-0.8777489518524826
-0.7967930705120949,-0.8766645422695672
-0.7964583440893865,-0.8762685810055961
-0.7961237068795067,-0.8756202406180453
-0.7957891587974595,-0.8745835309762754
-0.795454699758357,-0.8744638585401908
-0.7951203296774197,-0.8743953613765048
-0.7947860484699741,-0.8738249008386929
-0.7944518560514553,-0.8737589499006368
-0.7941177523374043,-0.8737096264806463
-0.7937837372434695,-0.872375257542041
-0.793449810685406,-0.8720547919238195
-0.7931159725790753,-0.8711475725284443
-0.7927822228404451,-0.8709655260081928
-0.7924485613855888,-0.8700437683960597
-0.7921149881306863,-0.8696076407067247
-0.7917815029920231,-0.8691683641452578
-0.79144810588599,-0.8683787915739949
-0.791114796729083,-0.8680684296914231
-0.7907815754379041,-0.8680413345421167
-0.7904484419291588,-0.8677556207379965
-0.7901153961196586,-0.8674994727292329
-0.7897824379263192,-0.8614942161437485
-0.7894495672661606,-0.8613938000684506
-0.7891167840563074,-0.8601909293074887
-0.7887840882139874,-0.8600589378085394
-0.7884514796565333,-0.8583753673719503
-0.7881189583013807,-0.8576971989787674
-0.7877865240660687,-0.8575328753099418
-0.7874541768682405,-0.857084009797339
-0.7871219166256417,-0.8570145313107753
-0.7867897432561206,-0.8569926854934372
-0.7864576566776293,-0.8569638561748794
-0.7861256568082212,-0.8567518214054869
-0.7857937435660532,-0.8567438268917945
-0.7854619168693838,-0.854866648154864
-0.7851301766365737,-0.8542676306338193
-0.7847985227860856,-0.8541408074481212
-0.7844669552364834,-0.8540938801315588
-0.784135473906433,-0.8540743483156557
-0.7838040787147017,-0.8537214311849335
-0.7834727695801571,-0.8531684801624754
-0.783141546421769,-0.8530000450010151
-0.7828104091586071,-0.8526902925372071
-0.7824793577098419,-0.8526258573432455
-0.7821483919947448,-0.8515578995210168
-0.7818175119326864,-0.8514319982391423
-0.7814867174431388,-0.8509767861963788
-0.7811560084456727,-0.8504058399685995
-0.7808253848599593,-0.85037799390912
-0.7804948466057696,-0.8502621141750767
-0.780164393602973,-0.8502593418973254
-0.7798340257715388,-0.8499658819116254
-0.7795037430315356,-0.8498165187843583
-0.77917354530313,-0.849809614848051
-0.7788434325065883,-0.8496625586130839
-0.7785134045622746,-0.8494177087507803
-0.7781834613906513,-0.8493713647242279
-0.7778536029122802,-0.8482226480857628
-0.777523829047819,-0.847889795063729
-0.7771941397180252,-0.8470841068103611
-0.7768645348437532,-0.8467259774351508
-0.7765350143459543,-0.8460042394300518
-0.7762055781456788,-0.8446675694546407
-0.7758762261640719,-0.844091449899899
-0.775546958322378,-0.8434382891277407
-0.7752177745419367,-0.8433745602385415
-0.7748886747441853,-0.8433662979266185
-0.774559658850657,-0.8431768978609236
-0.7742307267829815,-0.8430381727125896
-0.7739018784628848,-0.8426291949728826
-0.773573113812189,-0.8424514093504103
-0.7732444327528112,-0.8409580032027539
-0.7729158352067651,-0.8408971695887741
-0.7725873210961596,-0.8405396889169963
-0.7722588903431987,-0.8404315810588865
-0.7719305428701823,-0.8402421767109279
-0.7716022785995039,-0.8400564446710825
-0.7712740974536535,-0.8397040098126818
-0.7709459993552145,-0.8394452001952919
-0.770617984226865,-0.8386584665262197
-0.7702900519913786,-0.8381210039722831
-0.7699622025716216,-0.8378099531914982
-0.7696344358905551,-0.8377100708284576
-0.7693067518712341,-0.8375580855463594
-0.7689791504368066,-0.8373762764615523
-0.7686516315105152,-0.8372466748684941
-0.7683241950156949,-0.8350827355070001
-0.7679968408757745,-0.8348799723802651
-0.7676695690142761,-0.8347553581817927
-0.7673423793548134,-0.8345129856775623
-0.7670152718210946,-0.8343270656583763
-0.7666882463369192,-0.8342285807493092
-0.7663613028261794,-0.8341896341595902
-0.7660344412128602,-0.8341728098619285
-0.7657076614210384,-0.8340513696007499
-0.7653809633748819,-0.833976426934266
-0.7650543469986519,-0.8332978410598767
-0.7647278122167,-0.833189794281818
-0.7644013589534702,-0.8326036342272863
-0.7640749871334972,-0.8324817577965699
-0.7637486966814065,-0.8317894436919179
-0.7634224875219162,-0.8316110678423364
-0.763096359579833,-0.8314862136468849
-0.7627703127800565,-0.8303249470007324
-0.7624443470475752,-0.8302742765558433
-0.7621184623074688,-0.8298851789437552
-0.7617926584849073,-0.8297447604020531
-0.7614669355051501,-0.8294887188429799
-0.7611412932935474,-0.8293690931940639
-0.7608157317755386,-0.8293266158614019
-0.7604902508766525,-0.8288046118673982
-0.7601648505225083,-0.8288002583932566
-0.7598395306388135,-0.8286631002767376
-0.7595142911513652,-0.8276626189993217
-0.7591891319860502,-0.8276113666221723
-0.7588640530688425,-0.8275546259440136
-0.7585390543258065,-0.8272859386281222
-0.7582141356830941,-0.8272781419090119
-0.7578892970669461,-0.8272512128920547
-0.7575645384036914,-0.8271701924092397
-0.7572398596197472,-0.827082844301037
-0.7569152606416182,-0.826906719692819
-0.7565907413958974,-0.8266764483653449
-0.7562663018092649,-0.8263203455368637
-0.7559419418084894,-0.8255385900735951
-0.7556176613204258,-0.823352175092489
-0.7552934602720165,-0.82316981146048
-0.7549693385902916,-0.822874601683031
-0.7546452962023673,-0.8224353799637489
-0.7543213330354472,-0.8216129670775357
-0.7539974490168212,-0.8200475459915276
-0.7536736440738656,-0.8190058719932989
-0.7533499181340436,-0.818410405695683
-0.7530262711249037,-0.8181909094356072
-0.7527027029740814,-0.817710449070068
-0.7523792136092974,-0.8177081294773653
-0.7520558029583583,-0.8171195509541039
-0.7517324709491569,-0.8162606948677373
-0.7514092175096705,-0.8160814933087903
-0.7510860425679624,-0.8159922479128575
-0.7507629460521812,-0.8155195048264108
-0.7504399278905598,-0.8147879100848646
-0.7501169880114168,-0.8145405749085476
-0.7497941263431549,-0.8143987068441523
-0.7494713428142619,-0.8141697189424432
-0.7491486373533102,-0.813865429637663
-0.7488260098889554,-0.8136947837082421
-0.748503460349939,-0.8134541231137061
-0.7481809886650851,-0.8105318175033904
-0.7478585947633022,-0.8101690508886102
-0.7475362785735831,-0.8099918617684146
-0.7472140400250035,-0.8098187417279358
-0.7468918790467226,-0.8090726592536694
-0.7465697955679839,-0.8090595147387842
-0.7462477895181124,-0.8079427872962966
-0.7459258608265179,-0.8079152134251734
-0.7456040094226922,-0.8078466119299414
-0.7452822352362098,-0.807605224791612
-0.7449605381967289,-0.8071236032451551
-0.7446389182339884,-0.8064807926651149
-0.7443173752778114,-0.8063605053373694
-0.7439959092581022,-0.8060358705957541
-0.7436745201048472,-0.8052820459230968
-0.7433532077481155,-0.805160702737035
-0.7430319721180574,-0.8049629422526015
-0.742710813144905,-0.8042992327223136
-0.7423897307589722,-0.8039138518916973
-0.7420687248906536,-0.8029689475610456
-0.7417477954704261,-0.8020731898416158
-0.7414269424288472,-0.8020619022129628
-0.7411061656965552,-0.8018717620113232
-0.7407854652042702,-0.801450174125487
-0.7404648408827917,-0.8010347442230572
-0.7401442926630011,-0.7998220853726243
-0.7398238204758593,-0.7994961812256155
-0.7395034242524079,-0.7989390388959213
-0.7391831039237692,-0.7985575939078114
-0.7388628594211449,-0.7980265586535146
-0.7385426906758169,-0.7962399822302271
-0.7382225976191471,-0.795674007706837
-0.7379025801825766,-0.7955595964477137
-0.7375826382976265,-0.7955496960628269
-0.7372627718958972,-0.795541029168765
-0.7369429809090681,-0.7955005524940155
-0.7366232652688987,-0.7950384011517958
-0.7363036249072258,-0.7950247763984686
-0.735984059755967,-0.7949381013782595
-0.7356645697471176,-0.7948902573842537
-0.7353451548127514,-0.7948750478242589
-0.7350258148850216,-0.7943336975826856
-0.734706549896159,-0.7940791536329206
-0.7343873597784727,-0.7933243128949669
-0.7340682444643504,-0.7910226517444197
-0.7337492038862571,-0.7906780546518277
-0.7334302379767365,-0.7906028747917745
-0.7331113466684094,-0.7903683157097253
-0.7327925298939739,-0.7891740578228488
-0.7324737875862073,-0.7874973233237669
-0.7321551196779618,-0.7872833220947217
-0.7318365261021686,-0.7864890910766957
-0.7315180067918355,-0.7856274520406081
-0.7311995616800471,-0.7854628742235764
-0.7308811906999649,-0.7849319199274696
-0.7305628937848275,-0.7848130629357983
-0.7302446708679494,-0.7847076219431934
-0.7299265218827224,-0.7845630613023535
-0.7296084467626137,-0.7844247772738419
-0.7292904454411675,-0.7841944686818467
-0.7289725178520039,-0.7838179244468748
-0.7286546639288185,-0.7831708693757804
-0.728336883605384,-0.7830893930458904
-0.7280191768155467,-0.7820306822782378
-0.7277015434932307,-0.7817523862644324
-0.7273839835724342,-0.7814768561140599
-0.727066496987231,-0.7806923658790708
-0.7267490836717712,-0.7786057194732566
-0.7264317435602782,-0.7786042311091159
-0.7261144765870515,-0.7783582317179505
-0.7257972826864654,-0.7777491882807358
-0.7254801617929686,-0.7774922637696297
-0.7251631138410849,-0.7774866569109465
-0.7248461387654122,-0.7772493245774839
-0.7245292365006225,-0.7769392658188102
-0.724212406981463,-0.7767078656499924
-0.7238956501427541,-0.7766908168094698
-0.7235789659193906,-0.7766572212946834
-0.7232623542463416,-0.7766504501746955
-0.7229458150586487,-0.7766234204575769
-0.7226293482914287,-0.7766199938305667
-0.7223129538798709,-0.7766044486976272
-0.7219966317592387,-0.7765955793345164
-0.721680381864868,-0.7765141196185219
-0.7213642041321683,-0.7764796507214203
-0.7210480984966224,-0.7764601571578872
-0.7207320648937858,-0.7764592720832465
-0.7204161032592866,-0.7762970012272967
-0.7201002135288264,-0.7757388756709763
-0.7197843956381779,-0.7753559390379867
-0.7194686495231879,-0.775016457485631
-0.7191529751197744,-0.7735262755910459
-0.7188373723639283,-0.7729810885729312
-0.7185218411917125,-0.7729113943036711
-0.7182063815392614,-0.7727654651019196
-0.717890993342782,-0.7726266646113262
-0.7175756765385526,-0.772447941803397
-0.717260431062923,-0.772205741462779
-0.7169452568523152,-0.7721507703715297
-0.7166301538432224,-0.7714044247924084
-0.7163151219722083,-0.7707290060220345
-0.716000161175909,-0.7702462977137879
-0.7156852713910309,-0.7697472486851531
-0.7153704525543515,-0.7693192057476479
-0.7150557046027195,-0.7686500055525395
-0.7147410274730535,-0.7682392637771769
-0.7144264211023441,-0.7669111963092993
-0.7141118854276509,-0.766428134491021
-0.7137974203861049,-0.7663895641960052
-0.713483025914907,-0.7663395979417025
-0.7131687019513283,-0.7658224662332884
-0.7128544484327101,-0.7652676327643333
-0.7125402652964633,-0.765170051360377
-0.7122261524800688,-0.7650776986507344
-0.7119121099210779,-0.7645718328540334
-0.7115981375571103,-0.7643797248093411
-0.7112842353258559,-0.7640733404084978
-0.710970403165074,-0.7636766579529436
-0.7106566410125927,-0.7635493324497921
-0.7103429488063103,-0.7634164843555875
-0.7100293264841925,-0.7633835629846099
-0.7097157739842758,-0.7629991700675374
-0.7094022912446641,-0.7627502321132533
-0.7090888782035305,-0.7626853537652671
-0.7087755347991171,-0.7626502389552732
-0.7084622609697342,-0.7620179135304715
-0.7081490566537598,-0.7617169466622865
-0.7078359217896419,-0.7615150299865335
-0.7075228563158946,-0.7609662508558077
-0.7072098601711018,-0.7600389986345785
-0.7068969332939143,-0.7595370092218473
-0.7065840756230511,-0.7584196109904207
-0.7062712870972992,-0.7583142198152659
-0.7059585676555125,-0.7573175489680172
-0.7056459172366133,-0.756982934857618
-0.7053333357795909,-0.7568124864252095
-0.7050208232235015,-0.7565890491985544
-0.7047083795074695,-0.7565732189450123
-0.7043960045706855,-0.7560849034954518
-0.7040836983524074,-0.7559157039016051
-0.7037714607919603,-0.7554246504345101
-0.7034592918287353,-0.7549240489706822
-0.7031471914021914,-0.7545022350935569
-0.7028351594518527,-0.7544153283370824
-0.7025231959173108,-0.7521737223506154
-0.7022113007382236,-0.7510934744493446
-0.7018994738543144,-0.7507314134246247
-0.7015877152053737,-0.7506881548395051
-0.7012760247312575,-0.750453525908204
-0.7009644023718877,-0.7501345355187228
-0.7006528480672524,-0.7500862187610153
-0.700341361757405,-0.7486391333275654
-0.7000299433824647,-0.7486173273780027
-0.6997185928826166,-0.7481219194617349
-0.6994073101981103,-0.7480905249858644
-0.6990960952692618,-0.7477091129535607
-0.6987849480364513,-0.7475132481100966
-0.6984738684401248,-0.7474407154689742
-0.6981628564207937,-0.7466980321189854
-0.6978519119190326,-0.7466423880608891
-0.6975410348754826,-0.7465442945792907
