,gene,logFC,SE,z,PValue,FDR
2711,XLOC_009027,-0.07302564515886717,0.1286458217364225,-0.5676487908677409,0.5702734700665462,0.8273071157389277
1479,XLOC_004731,-0.1052402255799616,0.18560927541501168,-0.5669987415480746,0.5707150366161808,0.8278319730173481
3162,XLOC_010468,0.40993241800649355,0.7232170144464032,0.5668179949005793,0.5708378434188579,0.827894381713136
7611,XLOC_035463,-0.13497295859960573,0.23817364417525605,-0.566699808734035,0.5709181508279527,0.8278951440946989
9565,XLOC_042887,0.2267948161718129,0.40077199294673327,0.565894873302577,0.5714652468634381,0.8285727073776579
9348,XLOC_042136,0.10884816872485471,0.1924830125927585,0.5654949351564219,0.5717371682979936,0.8286008504666865
9176,XLOC_041425,0.09885271276521422,0.1748151833129122,0.5654698344380751,0.5717542365469044,0.8286008504666865
245,XLOC_000722,0.05204143607030487,0.09205178122882975,0.5653495823284078,0.571836010194128,0.8286008504666865
4381,XLOC_015102,-0.06063046390674075,0.10725096357359024,-0.5653139317964184,0.57186025428031,0.8286008504666865
3885,XLOC_013111,0.1557621524892178,0.27554908331073047,0.5652791532373502,0.5718839058535616,0.8286008504666865
3507,TRINITY_DN29558_c0_g1_i5.mrna2,-0.21164473637489833,0.3746621924837982,-0.5648948322535925,0.5721452988705933,0.828781302328419
2441,XLOC_008009,0.13245352834507132,0.23451176168857674,0.5648054809334676,0.5722060786290661,0.828781302328419
7858,XLOC_036417,0.31729501120200115,0.5618388772630818,0.5647437798317886,0.5722480515739734,0.828781302328419
4471,XLOC_015547,-0.22624304993278466,0.4008527522664796,-0.5644043820419684,0.5724789573054561,0.8288302282739205
2961,XLOC_009755,0.3566036968675534,0.6320879715234936,0.5641678262094552,0.5726399217501945,0.8288302282739205
591,XLOC_001909,0.10435954395813284,0.18506629642350136,0.5639035630740613,0.5728197650373353,0.8288302282739205
5954,XLOC_029169,0.30173773176044305,0.5352267624933048,0.5637568090856023,0.5729196494899749,0.8288302282739205
9739,XLOC_043542,0.11425724860003073,0.20275025158520918,0.5635369017138419,0.5730693394433454,0.8288302282739205
9991,XLOC_044339,0.29122529989389917,0.5169626902610728,0.5633391062454172,0.5732039937715858,0.8288302282739205
4743,XLOC_016909,0.19170953471742108,0.3405181959518412,0.5629935110561145,0.5734393025530552,0.8288302282739205
629,XLOC_001996,-0.298689761492105,0.530659503574017,-0.5628651884690942,0.5735266864679033,0.8288302282739205
1597,XLOC_005188,-0.09731539483047136,0.17291924456277294,-0.5627794354326134,0.5735850852868436,0.8288302282739205
3453,XLOC_011581,-0.1608998591012849,0.28607338560213313,-0.5624426010920924,0.5738145006798319,0.8288302282739205
6066,XLOC_029555,-0.2089685360792658,0.37164353538860456,-0.5622821768196785,0.573923779754322,0.8288302282739205
5384,XLOC_021074,-0.20897144966187928,0.3716756390349411,-0.5622414484965315,0.5739515249646683,0.8288302282739205
547,XLOC_001768,-0.24022055508061294,0.4274463808671363,-0.5619899146023674,0.5741228905798228,0.8288302282739205
9789,XLOC_043738,-0.17776970542811213,0.31632827589444495,-0.5619785487890807,0.5741306344805022,0.8288302282739205
2679,XLOC_008858,-0.20951138487022058,0.37287632548157795,-0.5618790214144919,0.574198447851993,0.8288302282739205
7975,XLOC_036883,-0.1348640649983764,0.2401522190071711,-0.561577426000587,0.5744039642396896,0.8288302282739205
2391,XLOC_007809,-0.17781566702353904,0.3167576151225573,-0.5613619327028335,0.574550829321389,0.8288302282739205
4594,XLOC_016189,-0.20126319484332775,0.3585274238107889,-0.5613606699986873,0.574551689944126,0.8288302282739205
9226,XLOC_041642,-0.1829292715513025,0.3259836986684748,-0.5611607951517277,0.5746879265668284,0.8288302282739205
3880,XLOC_013078,-0.09283192659932026,0.16549421618571306,-0.5609375888710626,0.57484008418075,0.8288302282739205
5703,XLOC_025017,-0.07044327136068357,0.12561066764978845,-0.5608064400794721,0.5749294959598594,0.8288302282739205
9080,XLOC_041086,0.21462419354248888,0.3827983353083404,0.5606717003343579,0.5750213627503424,0.8288302282739205
7379,XLOC_034523,0.21450237706263284,0.38277535475925123,0.5603871158255351,0.5752154178794109,0.8288302282739205
9716,XLOC_043402,-0.16708786241772813,0.2982726068028181,-0.5601850743477308,0.575353206586533,0.8288302282739205
5550,XLOC_022983,-0.10167119805853583,0.18150373898731628,-0.5601603505569698,0.5753700688447381,0.8288302282739205
7285,XLOC_034256,-0.07813403178780869,0.13956003835949468,-0.5598596325012618,0.5755751849494454,0.8288302282739205
1213,XLOC_003949,-0.08324130759815514,0.14874616857166895,-0.5596198436401928,0.5757387667458596,0.8288302282739205
5565,XLOC_023176,-0.06992637108994855,0.12496223559624432,-0.5595800263679834,0.5757659318549799,0.8288302282739205
6146,XLOC_029915,0.22803432773728916,0.4075242506900953,0.5595601423746914,0.5757794978237243,0.8288302282739205
875,XLOC_002785,-0.29325871800272163,0.5242476722528999,-0.5593896425757557,0.5758958284875633,0.8288302282739205
3157,XLOC_010444,-0.03607486099264774,0.0644944971409623,-0.5593478915542326,0.5759243165704965,0.8288302282739205
5401,TRINITY_DN14020_c1_g2_i1.mrna1,-0.4272612906083925,0.7639551740786599,-0.5592753411529352,0.5759738216566934,0.8288302282739205
5533,XLOC_022688,-0.14723011618439702,0.2632578489751892,-0.5592620191858847,0.5759829121779428,0.8288302282739205
5764,TRINITY_DN6359_c0_g2_i1.mrna2,-0.14272571337831913,0.25553971359123345,-0.5585265451405573,0.5764848832403809,0.8288302282739205
1161,XLOC_003791,0.1785666227233178,0.3198995795769145,0.5581958655884524,0.5767106437650937,0.8288302282739205
10179,XLOC_045039,0.10338424888625643,0.18525040771941714,0.5580783878373086,0.5767908578470171,0.8288302282739205
2742,XLOC_009084,-0.04524210385773706,0.08115303874774892,-0.5574911864774998,0.5771918791281736,0.8288302282739205
2188,XLOC_007110,0.1289192394812827,0.23130503506792438,0.557355958305986,0.5772842499953275,0.8288302282739205
3914,XLOC_013255,-0.28125400287445923,0.5047093693004684,-0.5572593258260289,0.577350261408853,0.8288302282739205
8434,XLOC_038499,0.20889834033910798,0.3749012105247906,0.5572090312717047,0.5773846199448941,0.8288302282739205
5660,XLOC_024390,0.3597623219745917,0.6456914627038535,0.5571737319680139,0.5774087351068073,0.8288302282739205
3093,XLOC_010271,0.28192235113880404,0.5062537375939046,0.5568795451836255,0.5776097309432208,0.8288302282739205
406,XLOC_001217,0.3764795072737459,0.6760661105768847,0.5568678881899543,0.5776176959738928,0.8288302282739205
6473,XLOC_031120,-0.17707672609231434,0.3180290447282683,-0.5567941954597668,0.5776680501922511,0.8288302282739205
688,XLOC_002287,0.31247158143072046,0.5617759819644981,0.5562209696790977,0.57805980570955,0.8288302282739205
1234,XLOC_003966,0.17174794026828982,0.30880085593882795,0.5561770214209261,0.5780898461045901,0.8288302282739205
6219,XLOC_030118,-0.21603321793321198,0.3885005553948744,-0.5560692640802907,0.578163505671048,0.8288302282739205
34,XLOC_000116,-0.2779632232802551,0.49998779612481786,-0.5559400158056335,0.5782518615935863,0.8288302282739205
2335,XLOC_007587,-0.2779557835833938,0.49999150558097627,-0.5559210116188211,0.5782648536560691,0.8288302282739205
4670,XLOC_016552,-0.27793929846281384,0.49998833199432435,-0.5558915692175971,0.5782849819925879,0.8288302282739205
4789,XLOC_017206,-0.27794477592865496,0.5000441979796738,-0.5558404178103334,0.5783199525031304,0.8288302282739205
7488,XLOC_034853,-0.27798660705479245,0.5001621849987061,-0.5557929315578137,0.5783524181596417,0.8288302282739205
6079,XLOC_029593,-0.27808262258209737,0.5003419211075848,-0.5557851757984184,0.5783577207403406,0.8288302282739205
3831,XLOC_012900,-0.1834120792921008,0.33004172596015136,-0.5557239126614119,0.5783996068976849,0.8288302282739205
4947,XLOC_018077,-0.27796000025784295,0.5001863151072168,-0.5557129250892464,0.5784071193503406,0.8288302282739205
6565,XLOC_031405,0.31001113508666994,0.5578669788734618,0.5557079856432733,0.5784104965766902,0.8288302282739205
4674,XLOC_016583,-0.14370651179586857,0.2586028860537732,-0.5557034338974339,0.5784136087306864,0.8288302282739205
9993,XLOC_044341,-0.36210614120631024,0.6516277576654258,-0.555694776575542,0.5784195280018318,0.8288302282739205
4600,XLOC_016212,0.30999058792860723,0.5579115443537477,0.5556267674792109,0.5784660288552841,0.8288302282739205
755,XLOC_002438,0.30986649827465873,0.5578188974497226,0.555496595205593,0.5785550383468483,0.8288302282739205
8698,XLOC_039449,0.30988810621169416,0.5578700398090225,0.555484403352758,0.5785633752492123,0.8288302282739205
7064,XLOC_033385,0.14291467168854574,0.25727965743217307,0.5554837608030573,0.5785638146322402,0.8288302282739205
5689,XLOC_024784,0.30986699214013774,0.5578342458640824,0.5554821964366052,0.5785648843650393,0.8288302282739205
6737,XLOC_032015,0.3098424516017582,0.5578158355541243,0.5554565357470826,0.5785824315891894,0.8288302282739205
5623,XLOC_023894,0.309869699463859,0.5578716634826604,0.5554497920353509,0.5785870430976303,0.8288302282739205
5162,XLOC_019221,0.3098459367991817,0.5578301099170183,0.5554485698975156,0.5785878788260299,0.8288302282739205
10067,XLOC_044559,0.3098644580123791,0.5578663082267392,0.5554457285605385,0.5785898218054673,0.8288302282739205
2604,XLOC_008574,0.30983401638556557,0.5578159940103049,0.5554412560996626,0.5785928801956683,0.8288302282739205
6825,XLOC_032482,0.3098475654869757,0.5578609469989434,0.5554207856883062,0.5786068785158153,0.8288302282739205
102,XLOC_000301,0.3098477712588131,0.5578646315099661,0.555417486174292,0.5786091348436238,0.8288302282739205
3141,XLOC_010369,0.3098464303084505,0.5578653123188139,0.5554144046356778,0.5786112421156522,0.8288302282739205
6293,XLOC_030401,0.30982791130151943,0.5578323665561646,0.5554140094349022,0.5786115123690705,0.8288302282739205
9221,XLOC_041637,0.30982733045783,0.5578335151268005,0.5554118245968128,0.5786130064460601,0.8288302282739205
8570,XLOC_038844,0.30982006133291656,0.55783477871983,0.5553975355282075,0.57862277790985,0.8288302282739205
10331,XLOC_045791,0.3098144845681341,0.5578276070686329,0.5553946786466877,0.5786247315744317,0.8288302282739205
5348,XLOC_020642,0.30981066941653396,0.5578223703165875,0.5553930532414888,0.5786258431012832,0.8288302282739205
3440,XLOC_011509,0.17378552150144758,0.3129198145715841,0.5553675843102998,0.5786432600591679,0.8288302282739205
9763,XLOC_043648,0.30980161847685267,0.5578393216669489,0.5553599512330827,0.5786484799957825,0.8288302282739205
3802,XLOC_012791,0.42283587926244254,0.7613845332916025,0.5553512854200582,0.5786544062032799,0.8288302282739205
4562,XLOC_016016,0.41992961427751974,0.7564114794038694,0.5551602873722484,0.5787850294707498,0.8288302282739205
5585,XLOC_023499,0.3096612228155907,0.5578641355001674,0.5550835823814987,0.5788374917930039,0.8288302282739205
996,XLOC_003193,-0.1546621097902109,0.278670632817748,-0.5549996719294088,0.5788948848436366,0.8288302282739205
7411,XLOC_034601,-0.19446930745872124,0.35041041302287057,-0.5549758232956069,0.5789111973141925,0.8288302282739205
7925,XLOC_036674,-0.2881494136597683,0.5193326076646235,-0.5548456026197579,0.5790002720918213,0.828843216351742
6084,XLOC_029599,0.1801755063308152,0.32486466785079404,0.5546171195618212,0.5791565767855531,0.828843216351742
7719,XLOC_035839,-0.18297535075643837,0.3299157946360227,-0.5546122790462477,0.5791598883845506,0.828843216351742
1543,XLOC_004964,-0.10356671192301611,0.18682573889687842,-0.5543492697233837,0.5793398374174936,0.8289864165583744
7014,XLOC_033204,0.2449229616700092,0.4421639480500616,0.5539188863092908,0.5796343591591052,0.8292037681449036
10096,XLOC_044692,-0.053889536803380975,0.0972944741596749,-0.5538807549845032,0.5796604567304715,0.8292037681449036
9601,XLOC_042992,0.13234801334645638,0.23899152335129767,0.5537770189109,0.5797314578289752,0.8292037681449036
9266,XLOC_041836,0.03533364001209945,0.06384846177207606,0.5533984536421912,0.5799905975684341,0.8293243574003109
1549,XLOC_004972,0.17733482649287896,0.320478321437635,0.5533442190328879,0.5800277272978998,0.8293243574003109
1313,XLOC_004263,-0.22296848581686934,0.40297673701944114,-0.5533036161492183,0.5800555252974324,0.8293243574003109
5309,XLOC_020287,0.0946502541687037,0.1711458714937373,0.553038488995437,0.5802370549608424,0.8294696128018545
1216,XLOC_003928,-0.15829083600894897,0.2863398833027482,-0.5528075033878096,0.58039522997901,0.8294705158633845
6813,XLOC_032440,0.21479239332958605,0.3886697286160874,0.5526347371954698,0.5805135505352015,0.8294705158633845
6461,XLOC_031039,0.23310858678875573,0.4218349959874,0.5526060877028766,0.58053317250251,0.8294705158633845
10239,XLOC_045280,0.1805214315896872,0.32676754361642146,0.552446028120815,0.5806428026338896,0.8294705158633845
9320,XLOC_041974,0.23292688556248572,0.4217342734891315,0.5523072233029893,0.5807378825192251,0.8294705158633845
6156,TRINITY_DN59297_c0_g1_i1.mrna2,0.23284801302732966,0.4217006393345726,0.5521642400038921,0.5808358322434592,0.8294705158633845
6700,XLOC_031907,-0.11156096492125374,0.20210224370313357,-0.5520026046080161,0.5809465687705524,0.8294705158633845
5031,XLOC_018556,0.031948674648272106,0.05788870497998115,0.5518982443867154,0.5810180712832929,0.8294705158633845
8860,TRINITY_DN9729_c0_g2_i6.mrna1,0.2327960264442878,0.42184198882662677,0.5518559854409487,0.5810470262148768,0.8294705158633845
1564,XLOC_005038,-0.1700611297377039,0.30821617291679126,-0.5517592672971613,0.5811132979728599,0.8294705158633845
9649,XLOC_043210,0.09237082483117175,0.16741308027107848,0.5517539291529857,0.5811169557990561,0.8294705158633845
9460,XLOC_042470,0.11782552617340396,0.21364568475691126,0.5514996771756346,0.5812911879119826,0.8295287671678889
6884,XLOC_032660,-0.36214577210719995,0.6568079709855504,-0.5513723768665515,0.5813784326050235,0.8295287671678889
7612,XLOC_035466,-0.10849553145596627,0.19678882145890889,-0.5513297485681676,0.5814076490859159,0.8295287671678889
164,XLOC_000465,-0.08189546574213599,0.1485908548565586,-0.5511474163143711,0.5815326232779257,0.8295287671678889
2694,XLOC_008887,-0.4768456104042661,0.8652439428260723,-0.5511111800988586,0.5815574618046055,0.8295287671678889
4957,XLOC_018123,0.14896358665330064,0.27038556671527647,0.5509302455118229,0.5816814928997904,0.8295916508825076
3387,XLOC_011283,-0.06947217268658308,0.12619234452467237,-0.5505260477429381,0.5819586161023793,0.8296585153102538
9242,XLOC_041713,0.15048672945057018,0.2735149279736834,0.5501956714591076,0.5821851721500032,0.8296585153102538
3446,XLOC_011536,-0.29465396283811657,0.5355552702753686,-0.550184041110478,0.5821931484301136,0.8296585153102538
2447,XLOC_008040,0.12922880913732973,0.2349237886625752,0.5500882216868345,0.582258864874024,0.8296585153102538
3892,XLOC_013168,-0.15921510549511608,0.2894614970381303,-0.5500389762516255,0.5822926405312645,0.8296585153102538
2191,XLOC_007134,0.33936953005219467,0.6170142711529406,0.5500189313580308,0.582306388858486,0.8296585153102538
10342,XLOC_045772,0.09276336382745401,0.16868622400576413,0.549916653681715,0.5823765411022985,0.8296585153102538
4850,XLOC_017531,-0.18499597594141529,0.3366384889951775,-0.5495389920909056,0.5826356133148567,0.8296585153102538
9455,XLOC_042457,-0.20213359960125957,0.3678758978701467,-0.5494613829596657,0.5826888590925883,0.8296585153102538
6932,XLOC_032985,-0.15915080819178964,0.2896743239843289,-0.5494128923915244,0.5827221284698076,0.8296585153102538
1420,TRINITY_DN28319_c0_g3_i1.mrna1,-0.27712696122187713,0.5046712299197781,-0.5491237558081702,0.5829205234676855,0.8296585153102538
7848,XLOC_036382,-0.1746759906075684,0.3181069780669511,-0.5491108421104953,0.5829293851119175,0.8296585153102538
6940,XLOC_033004,0.1161198210221162,0.21147667149525162,0.549090451448322,0.5829433777305026,0.8296585153102538
5626,XLOC_023951,0.26107765661885635,0.4756586215103577,0.5488761157946787,0.5830904700751445,0.8296585153102538
8024,XLOC_036991,0.3245591108588835,0.5913760386199689,0.5488201916605759,0.5831288520338345,0.8296585153102538
1534,XLOC_004926,0.261044953939839,0.4756791823043177,0.5487836416873808,0.5831539377179199,0.8296585153102538
7239,XLOC_033960,0.261068731138626,0.47573821203262356,0.5487655280478569,0.5831663700075957,0.8296585153102538
8821,XLOC_027992,0.30826181183703566,0.5618505211484395,0.5486544912460688,0.5832425827752867,0.8296585153102538
75,XLOC_000269,-0.17322085538746884,0.31572346624593745,-0.5486473889544083,0.5832474577612317,0.8296585153102538
1711,XLOC_005574,0.2609987691009419,0.4758316146050525,0.548510777951513,0.5833412307298639,0.8296781731474503
8603,XLOC_039065,0.26085077226561176,0.47575954803737486,0.5482827897867428,0.5834977427555177,0.8297870462620265
1067,XLOC_003436,-0.21084869298246858,0.3846822035973571,-0.548111378719151,0.5836154279481923,0.8297974804105632
5439,TRINITY_DN17458_c0_g1_i1.mrna1,0.26067727060384577,0.47575721452883013,0.5479207937225072,0.5837462903106482,0.8297974804105632
2774,XLOC_009205,0.11054355074798976,0.20180439267663364,0.5477757410619005,0.5838458977284544,0.8297974804105632
7735,XLOC_035883,-0.15310755131936865,0.2795360985583122,-0.5477201410086572,0.5838840802898222,0.8297974804105632
4481,XLOC_015596,0.1813633171794428,0.3311423939252735,0.5476898171496873,0.5839049052672192,0.8297974804105632
8914,XLOC_040443,-0.2762092969437679,0.5044337838481222,-0.5475630415486417,0.5839919724378123,0.8298075719549745
10084,XLOC_044610,-0.09763939630682618,0.1783680844187358,-0.5474039631305819,0.5841012331443953,0.8298491917222605
7797,XLOC_036149,0.20121517593059218,0.3676791189974426,0.547257555662256,0.5842017994010046,0.8298784493339116
8964,XLOC_040687,-0.3973631959250806,0.7265047661092432,-0.5469519464450834,0.5844117461784916,0.8300630564049011
877,XLOC_002786,0.08404884367192154,0.15378182131721402,0.5465460283406937,0.5846906572081532,0.830345552189545
479,XLOC_001437,0.18099799188753746,0.33180318327194847,0.5454980573202943,0.5854110162751192,0.831254805129572
6860,XLOC_032672,-0.4434952893665567,0.8135642995915241,-0.5451262912952641,0.5856666615020447,0.8315040287873469
9329,XLOC_042002,-0.32524405309411114,0.5970350637419408,-0.544765413032245,0.5859148693104854,0.8317426263796043
2835,XLOC_009391,0.4179722177439904,0.7696472375025388,0.5430698602911722,0.5870817033755455,0.8332850274829757
6036,XLOC_029399,0.0664169232941432,0.12237965356638109,0.5427121368513874,0.5873280164774759,0.8335206273231355
3065,XLOC_010144,0.4380060279722854,0.8075212110554131,0.5424080779250625,0.5875374160859725,0.8337037832249606
5859,TRINITY_DN28639_c1_g1_i1.mrna2,-0.2733900487757448,0.5045012346630797,-0.5419016446180205,0.587886263749903,0.8340847359765852
2563,XLOC_008423,0.12187597824510288,0.2250136771145028,0.5416380897730221,0.5880678467477413,0.8342283042653877
5128,XLOC_019050,-0.3753092851033976,0.6930929683186032,-0.5414991960081093,0.5881635516678587,0.8342500240100287
1686,XLOC_005438,0.3456266867072481,0.6384655634130608,0.5413395905953379,0.5882735368628704,0.8342919901634559
2819,XLOC_009325,-0.1549959674006535,0.28642570350125024,-0.5411384715337775,0.5884121429328235,0.834349072720963
1252,XLOC_004039,-0.23461166895015373,0.433624612069811,-0.5410478612601967,0.5884745941259255,0.834349072720963
2044,XLOC_006699,0.11905599987081156,0.2202213760460447,0.5406196346984904,0.588769781545671,0.8346289951459361
297,XLOC_000863,-0.22018796937739135,0.4074763462222529,-0.5403699415162925,0.5889419329298808,0.8346289951459361
8733,XLOC_039599,-0.3219071503132525,0.5960478055520788,-0.5400693489930588,0.5891492077645433,0.8346289951459361
2234,XLOC_007228,-0.17631058784231662,0.32647704630037433,-0.5400397664713694,0.5891696083354916,0.8346289951459361
1426,XLOC_004578,0.10308341023723619,0.19090526836757127,0.5399715320520028,0.5892166651041635,0.8346289951459361
1990,XLOC_006531,0.12959741419036697,0.2400494263393873,0.5398780416460534,0.5892811420725165,0.8346289951459361
5061,XLOC_018753,-0.14105986836202195,0.2613356778387659,-0.5397650620404402,0.5893590643832567,0.8346289951459361
2436,XLOC_008004,-0.18887472812582443,0.34992845741936407,-0.5397524097317745,0.5893677910074315,0.8346289951459361
7224,XLOC_033873,0.10775603592167861,0.1996646179596808,0.5396851831977476,0.589414159884381,0.8346289951459361
369,XLOC_001110,-0.3241328729281109,0.6007372854569847,-0.539558440561153,0.589501584015456,0.8346289951459361
9358,XLOC_042151,0.27011171147829743,0.5006904576266487,0.5394784489376317,0.5895567634595463,0.8346289951459361
8027,XLOC_037014,-0.2105495742933156,0.39060500872219084,-0.539034496721122,0.5898630517566948,0.8349486956867033
353,XLOC_000977,0.21390756849255266,0.397219570915368,0.5385121584004934,0.5902235134862681,0.8350768846212948
4197,XLOC_014267,0.07885731256755335,0.14644412262880774,0.5384805559416895,0.5902453253583353,0.8350768846212948
8047,XLOC_037064,0.0587140631201483,0.10905476221394553,0.5383906390530845,0.590307387612737,0.8350768846212948
7694,XLOC_035864,-0.30803173146033735,0.5721647645429193,-0.538361937940048,0.5903271982699722,0.8350768846212948
1307,XLOC_004224,-0.2307559539301077,0.42873562558852746,-0.5382243512265814,0.5904221703784733,0.8350768846212948
1365,XLOC_004431,0.16634099268379823,0.3090670058305565,0.5382036566368179,0.5904364558606958,0.8350768846212948
1310,XLOC_004228,0.0666704618877976,0.1240035909623041,0.5376494452331205,0.5908190873512089,0.8354923346344663
9801,XLOC_043782,-0.06497514399968811,0.12087519678313517,-0.5375390959343085,0.5908952869064219,0.8354923346344663
1345,XLOC_004311,0.22826855216862382,0.4248133630366006,0.5373384456104242,0.5910338536539138,0.8354923346344663
384,XLOC_001083,0.11619800471725564,0.21625805310293011,0.5373118043467731,0.5910522529200749,0.8354923346344663
9218,XLOC_041636,-0.05917679747973669,0.11017067317172584,-0.5371374774800215,0.5911726548510274,0.8355487114395412
9116,XLOC_041243,0.16466792058948354,0.3070532132872684,0.5362846355736584,0.5917618476357445,0.8361633534627126
3155,XLOC_010441,0.35835629423628396,0.6683922846409599,0.5361466648717857,0.5918571911579161,0.8361633534627126
3420,XLOC_011398,0.25653144827647506,0.4784793831576074,0.5361389796641992,0.5918625021649878,0.8361633534627126
3062,XLOC_010129,-0.1306847043226342,0.24380688991106125,-0.53601727322106,0.5919466126060207,0.8361633534627126
1599,XLOC_005190,0.20736214550920326,0.38692385380698036,0.5359249461333219,0.5920104228476968,0.8361633534627126
1485,XLOC_004738,-0.1488128045235257,0.27784942578056127,-0.5355879505795863,0.5922433581854334,0.8362258563271436
5738,XLOC_025491,-0.15535192876214862,0.29012107806673615,-0.5354727405445985,0.5923230023782705,0.8362258563271436
6951,XLOC_033048,0.031202255696829908,0.05828216280080768,0.5353654393964512,0.5923971836114436,0.8362258563271436
9414,XLOC_042329,-0.041467113006554986,0.07745798545240755,-0.5353497481810134,0.592408031883396,0.8362258563271436
3620,XLOC_012221,0.12922219082187023,0.24141133636047238,0.5352780559936807,0.5924575981224978,0.8362258563271436
4942,XLOC_018071,-0.14877875799081205,0.2780192235800162,-0.5351383838678778,0.5925541695045053,0.8362314319181015
3875,XLOC_013080,-0.22760529805480303,0.4253992567910395,-0.535039247063389,0.5926227185434825,0.8362314319181015
6303,XLOC_030413,0.306997701317741,0.5740808401145793,0.5347638866617952,0.5928131380548691,0.8362418786105426
361,XLOC_001017,0.3176225069485951,0.594033726299649,0.5346876665187466,0.5928658513968139,0.8362418786105426
3652,XLOC_012337,-0.1238255827257651,0.23158866242323206,-0.5346789494360991,0.5928718802098643,0.8362418786105426
8861,XLOC_040194,0.20546097347244976,0.3844906978199167,0.534371766696632,0.5930843485051127,0.8363149085524588
9335,XLOC_042076,-0.047049118057372774,0.08805428427465119,-0.5343194649180419,0.593120527417077,0.8363149085524588
6725,XLOC_031973,0.2999480367669574,0.5614328212627459,0.5342545455257313,0.5931654357662232,0.8363149085524588
9989,XLOC_044338,0.059089131777988066,0.11064232450033665,0.5340554082249807,0.5933031998131439,0.8363668138637976
2759,XLOC_009177,0.07432056847449027,0.13921621802915246,0.533849931614485,0.5934453647810567,0.8363668138637976
4286,XLOC_014674,0.2544319134273463,0.4766409262186614,0.5338020707660013,0.5934784809403122,0.8363668138637976
1562,XLOC_005035,0.3156777371245926,0.5914499244679445,0.5337353579148216,0.5935246426995283,0.8363668138637976
3406,XLOC_011332,0.16582332048325255,0.31103749415997994,0.5331296824233109,0.5939438132420005,0.8368438492888308
5875,XLOC_027691,0.02996914467898498,0.05623281551561726,0.5329476108245336,0.5940698462141647,0.8369077917681763
181,XLOC_000578,-0.1088621644380195,0.20458659105570717,-0.5321080129263079,0.5946511879536043,0.8375239507372269
4222,XLOC_014383,-0.2554225264602344,0.4801284740069097,-0.5319878746798893,0.5947343935219516,0.8375239507372269
16,XLOC_000092,0.16748518417904948,0.3148417294005031,0.5319662819092044,0.5947493488467404,0.8375239507372269
6608,XLOC_031683,0.06798737991714424,0.1278847087509736,0.5316302518195056,0.5949821080959743,0.8375377304237804
1921,XLOC_006322,-0.2909091121354495,0.5472207996101252,-0.5316119422776174,0.5949947918313112,0.8375377304237804
6326,XLOC_030491,0.2596868071655754,0.4884980050977116,0.5316025950067732,0.5950012670987866,0.8375377304237804
6124,XLOC_029804,-0.17261277683567033,0.32496679779023574,-0.531170501138676,0.5953006327266318,0.8376976434210279
6399,XLOC_030795,-0.3421624222092079,0.6442556798643695,-0.5310972536264498,0.595351387279921,0.8376976434210279
9203,XLOC_041608,-0.05333910397938804,0.10045162077447327,-0.5309929652518116,0.5954236540265864,0.8376976434210279
6224,XLOC_030137,0.3362213052477404,0.6335632490422834,0.5306830940020344,0.5956384032673774,0.8376976434210279
9877,XLOC_043983,0.3208842732605334,0.6048631734099205,0.5305072078558627,0.5957603128846678,0.8376976434210279
7042,TRINITY_DN5064_c1_g1_i6.mrna1,-0.22707872885007252,0.42812035244979313,-0.5304086282062535,0.5958286450564868,0.8376976434210279
138,TRINITY_DN8251_c1_g1_i1.mrna1,-0.38168905951623155,0.7196556548894585,-0.5303773505050277,0.5958503264772652,0.8376976434210279
1832,XLOC_006072,-0.04909197817811638,0.09260349172412266,-0.5301309622791276,0.5960211331514089,0.8376976434210279
3504,XLOC_011778,0.2988893799059793,0.5638345673437576,0.530101198502349,0.596041768163059,0.8376976434210279
4815,XLOC_017318,0.3484565544898066,0.6573574703145316,0.5300868556693781,0.5960517120619019,0.8376976434210279
1319,XLOC_004276,0.24400992407406472,0.4603710226582454,0.530028850784565,0.5960919276712013,0.8376976434210279
2818,XLOC_009324,-0.08317575486688589,0.1569420130481787,-0.5299776219982106,0.5961274463435378,0.8376976434210279
7647,XLOC_035561,0.09061322181596429,0.17101898994415943,0.5298430416736236,0.5962207600865834,0.8376976434210279
2264,XLOC_007345,-0.08785430577253318,0.1658229052858106,-0.5298080239343801,0.5962450413710815,0.8376976434210279
1581,XLOC_005125,0.1813784050217183,0.3429753147973648,0.5288380743345319,0.5969177829587902,0.8385292857402687
5891,XLOC_007973,-0.11158069028029612,0.21108235726345403,-0.5286121101112734,0.5970745577330964,0.838581411025908
6741,XLOC_032057,-0.1780400588037699,0.336845151511583,-0.5285516445904601,0.5971165121008417,0.838581411025908
7047,XLOC_033261,0.2050413302367119,0.38809284119177573,0.5283306169911826,0.5972698848471399,0.8386833010904968
3576,XLOC_012060,-0.21214356053566172,0.4017264138650149,-0.5280796910878373,0.5974440259650251,0.8388143224785639
316,XLOC_000842,0.20728913507429267,0.39269519802666797,0.5278626683390604,0.5975946571015386,0.8389123047541486
1904,XLOC_006265,0.035732117595634834,0.06775386461973565,0.5273812467551352,0.5979288637586238,0.8392679317223372
10313,XLOC_045619,0.14923850496032587,0.28317373943054375,0.527020991637294,0.5981790112162657,0.8395054908562604
7502,XLOC_036394,0.23607127969826852,0.44825051530892657,0.5266503252886887,0.5984364374133528,0.8396746506878803
8977,TRINITY_DN34757_c0_g1_i1.mrna1,0.1951371252527807,0.3705502900636917,0.5266144177602444,0.5984613777091223,0.8396746506878803
